id,company,x,y
241,Electronic Arts,198.763,346.746
242,Electronic Arts,185.783,330.120
243,Electronic Arts,171.531,306.127
244,Electronic Arts,207.770,287.018
245,Electronic Arts,251.880,311.844
246,Electronic Arts,241.489,287.861
247,Electronic Arts,234.963,276.681
248,Electronic Arts,161.091,300.625
249,Electronic Arts,278.473,326.920
250,Electronic Arts,199.836,323.981
251,Electronic Arts,262.464,297.564
252,Electronic Arts,194.435,312.045
253,Electronic Arts,193.376,297.058
254,Electronic Arts,217.004,316.427
255,Electronic Arts,205.865,322.186
256,Electronic Arts,173.353,341.120
257,Electronic Arts,239.819,357.873
258,Electronic Arts,217.610,379.354
259,Electronic Arts,180.691,305.739
260,Electronic Arts,239.563,272.975
261,Electronic Arts,168.472,346.998
262,Electronic Arts,235.511,331.492
263,Electronic Arts,203.308,346.215
264,Electronic Arts,193.462,308.711
265,Electronic Arts,275.704,357.868
266,Electronic Arts,170.917,284.495
267,Electronic Arts,232.523,403.693
268,Electronic Arts,229.711,385.379
269,Electronic Arts,261.566,314.613
270,Electronic Arts,164.269,322.384
271,Electronic Arts,233.702,373.864
272,Electronic Arts,282.465,310.294
273,Electronic Arts,157.311,333.060
274,Electronic Arts,259.709,317.507
275,Electronic Arts,171.749,287.500
276,Electronic Arts,163.867,299.712
277,Electronic Arts,226.657,368.925
278,Electronic Arts,203.578,320.481
279,Electronic Arts,190.843,294.082
280,Electronic Arts,231.911,376.428
281,Electronic Arts,151.977,357.359
282,Electronic Arts,221.178,358.721
283,Electronic Arts,234.750,341.716
284,Electronic Arts,198.750,282.583
285,Electronic Arts,172.546,295.297
286,Electronic Arts,152.764,347.609
287,Electronic Arts,199.843,374.420
288,Electronic Arts,175.242,291.042
289,Electronic Arts,224.070,341.478
290,Electronic Arts,229.192,358.928
291,Electronic Arts,229.333,353.868
292,Electronic Arts,239.155,280.566
293,Electronic Arts,189.475,285.009
294,Electronic Arts,286.051,352.036
295,Electronic Arts,207.009,331.419
296,Electronic Arts,207.666,344.253
297,Electronic Arts,174.297,372.243
298,Electronic Arts,154.190,343.820
299,Electronic Arts,179.207,368.149
300,Electronic Arts,258.045,374.097
301,Electronic Arts,275.963,368.837
302,Electronic Arts,234.774,353.669
303,Electronic Arts,188.703,272.948
304,Electronic Arts,263.630,368.702
305,Electronic Arts,196.173,392.232
306,Electronic Arts,215.457,326.115
307,Electronic Arts,172.364,298.022
308,Electronic Arts,188.779,317.843
309,Electronic Arts,155.447,306.125
310,Electronic Arts,173.143,333.218
311,Electronic Arts,282.524,341.065
312,Electronic Arts,195.036,371.537
313,Electronic Arts,238.307,333.440
314,Electronic Arts,166.163,337.814
315,Electronic Arts,242.298,394.824
316,Electronic Arts,255.828,325.246
317,Electronic Arts,251.054,369.953
318,Electronic Arts,187.315,391.389
319,Electronic Arts,218.926,307.389
320,Electronic Arts,173.186,357.825
321,Electronic Arts,205.816,328.383
322,Electronic Arts,169.485,314.975
323,Electronic Arts,176.156,322.325
324,Electronic Arts,275.038,376.583
325,Electronic Arts,201.337,337.148
326,Electronic Arts,237.731,302.944
327,Electronic Arts,160.380,360.777
328,Electronic Arts,285.284,317.732
329,Electronic Arts,263.114,289.992
330,Electronic Arts,229.128,302.573
331,Electronic Arts,202.546,374.385
332,Electronic Arts,152.976,311.867
333,Electronic Arts,187.954,396.792
334,Electronic Arts,246.191,325.479
335,Electronic Arts,185.812,348.158
336,Electronic Arts,231.782,319.484
337,Electronic Arts,249.414,320.979
338,Electronic Arts,224.584,334.830
339,Electronic Arts,218.692,361.279
340,Electronic Arts,256.850,308.367
341,Electronic Arts,227.123,327.621
342,Electronic Arts,211.786,324.248
343,Electronic Arts,198.393,394.364
344,Electronic Arts,216.227,404.967
345,Electronic Arts,251.704,386.384
346,Electronic Arts,273.229,358.747
347,Electronic Arts,219.551,388.825
348,Electronic Arts,233.941,313.927
349,Electronic Arts,223.081,368.913
350,Electronic Arts,238.099,370.993
351,Electronic Arts,175.779,326.507
352,Electronic Arts,260.742,320.392
353,Electronic Arts,200.564,271.035
354,Electronic Arts,273.596,362.295
355,Electronic Arts,258.086,389.574
356,Electronic Arts,165.436,311.990
357,Electronic Arts,229.008,363.379
358,Electronic Arts,238.592,325.025
359,Electronic Arts,232.759,364.245
360,Electronic Arts,218.058,279.891
361,Electronic Arts,162.337,367.184
362,Electronic Arts,235.370,310.076
363,Electronic Arts,161.499,369.693
364,Electronic Arts,220.868,278.440
365,Electronic Arts,200.982,345.722
366,Electronic Arts,221.240,289.502
367,Electronic Arts,244.466,384.286
368,Electronic Arts,242.889,299.532
369,Electronic Arts,214.144,341.329
370,Electronic Arts,172.133,375.203
371,Electronic Arts,245.535,299.833
372,Electronic Arts,251.454,358.656
373,Electronic Arts,250.938,367.481
374,Electronic Arts,261.774,304.098
375,Electronic Arts,248.432,281.151
376,Electronic Arts,219.597,270.747
377,Electronic Arts,237.714,343.945
378,Electronic Arts,190.552,395.263
379,Electronic Arts,224.596,271.728
380,Electronic Arts,219.040,286.558
381,Electronic Arts,236.873,393.216
382,Electronic Arts,263.451,371.816
383,Electronic Arts,260.186,282.218
384,Electronic Arts,157.386,342.222
385,Electronic Arts,222.622,308.228
386,Electronic Arts,263.758,341.009
387,Electronic Arts,245.574,376.663
388,Electronic Arts,257.643,360.689
389,Electronic Arts,236.816,280.915
390,Electronic Arts,213.456,322.303
391,Electronic Arts,170.668,328.275
392,Electronic Arts,246.154,349.552
393,Electronic Arts,223.816,359.905
394,Electronic Arts,219.353,338.952
395,Electronic Arts,230.718,348.858
396,Electronic Arts,256.579,318.959
397,Electronic Arts,248.311,305.065
398,Electronic Arts,282.120,317.601
399,Electronic Arts,241.630,340.981
400,Electronic Arts,226.064,280.615
401,Electronic Arts,218.933,392.628
402,Electronic Arts,203.173,272.054
403,Electronic Arts,271.285,309.508
404,Electronic Arts,211.622,288.655
405,Electronic Arts,214.379,356.436
406,Electronic Arts,214.486,384.113
407,Electronic Arts,227.325,342.029
408,Electronic Arts,163.636,316.890
409,Electronic Arts,180.502,331.459
410,Electronic Arts,198.237,354.542
411,Electronic Arts,271.136,373.226
412,Electronic Arts,243.535,392.043
413,Electronic Arts,165.668,307.049
414,Electronic Arts,241.519,382.275
415,Electronic Arts,174.989,348.037
416,Electronic Arts,207.416,335.394
417,Electronic Arts,251.144,338.211
418,Electronic Arts,242.979,350.147
419,Electronic Arts,251.564,287.961
420,Electronic Arts,246.371,290.799
421,Electronic Arts,191.539,359.967
422,Electronic Arts,157.247,348.491
423,Electronic Arts,249.317,273.917
424,Electronic Arts,217.807,373.692
425,Electronic Arts,248.635,365.560
426,Electronic Arts,157.937,338.398
427,Electronic Arts,172.315,338.884
428,Electronic Arts,237.060,357.899
429,Electronic Arts,215.173,318.589
430,Electronic Arts,272.938,379.211
431,Electronic Arts,175.705,309.425
432,Electronic Arts,251.143,280.949
433,Electronic Arts,182.161,350.744
434,Electronic Arts,211.585,299.741
435,Electronic Arts,182.764,290.604
436,Electronic Arts,182.606,287.891
437,Electronic Arts,185.217,351.149
438,Electronic Arts,183.317,316.592
439,Electronic Arts,200.356,277.983
440,Electronic Arts,217.378,354.901
441,Electronic Arts,242.685,352.891
442,Electronic Arts,180.654,390.351
443,Electronic Arts,178.959,323.365
444,Electronic Arts,169.195,385.464
445,Electronic Arts,171.254,372.247
446,Electronic Arts,186.247,304.964
447,Electronic Arts,240.132,306.560
448,Electronic Arts,249.840,346.590
449,Electronic Arts,162.876,340.416
450,Electronic Arts,221.846,343.669
451,Electronic Arts,256.539,299.591
452,Electronic Arts,218.470,290.048
453,Electronic Arts,262.717,317.301
454,Electronic Arts,261.608,328.084
455,Electronic Arts,279.155,301.532
456,Electronic Arts,182.603,285.009
457,Electronic Arts,211.113,340.480
458,Electronic Arts,186.884,370.325
459,Electronic Arts,167.879,334.686
460,Electronic Arts,195.300,318.145
461,Electronic Arts,158.382,317.756
462,Electronic Arts,152.084,325.237
463,Electronic Arts,235.234,290.932
464,Electronic Arts,190.810,287.879
465,Electronic Arts,227.005,275.279
466,Electronic Arts,205.124,350.683
467,Electronic Arts,170.445,324.578
468,Electronic Arts,194.968,332.479
469,Electronic Arts,189.724,300.981
470,Electronic Arts,177.440,391.961
471,Electronic Arts,244.955,367.131
472,Electronic Arts,267.964,373.799
473,Electronic Arts,202.726,299.771
474,Electronic Arts,258.148,339.837
475,Electronic Arts,265.242,335.005
476,Electronic Arts,270.189,319.450
477,Electronic Arts,191.128,346.271
478,Electronic Arts,178.874,381.362
479,Electronic Arts,193.737,384.004
480,Electronic Arts,256.031,383.615
481,Electronic Arts,234.650,376.494
482,Electronic Arts,244.040,340.046
483,Electronic Arts,189.914,315.626
484,Electronic Arts,180.187,373.096
485,Electronic Arts,201.919,378.799
486,Electronic Arts,226.556,339.106
487,Electronic Arts,221.672,378.560
488,Electronic Arts,177.772,315.575
489,Electronic Arts,218.421,330.771
490,Electronic Arts,219.536,317.563
491,Electronic Arts,275.475,347.012
492,Electronic Arts,253.154,307.956
493,Electronic Arts,284.816,324.929
494,Electronic Arts,168.759,307.071
495,Electronic Arts,196.625,297.185
496,Electronic Arts,250.676,329.325
497,Electronic Arts,223.660,275.057
498,Electronic Arts,234.222,267.503
499,Electronic Arts,209.514,392.459
500,Electronic Arts,199.969,342.377
501,Electronic Arts,203.895,376.984
502,Electronic Arts,272.493,315.083
503,Electronic Arts,159.653,298.301
504,Electronic Arts,217.584,367.986
505,Electronic Arts,275.461,316.732
506,Electronic Arts,175.983,368.197
507,Electronic Arts,201.239,381.833
508,Electronic Arts,188.109,385.327
509,Electronic Arts,188.589,344.428
510,Electronic Arts,247.116,385.729
511,Electronic Arts,241.825,356.053
512,Electronic Arts,261.189,331.814
513,Electronic Arts,238.606,293.160
514,Electronic Arts,167.145,289.448
515,Electronic Arts,184.814,336.340
516,Electronic Arts,216.766,394.979
517,Electronic Arts,194.329,329.576
518,Electronic Arts,232.396,311.627
519,Electronic Arts,199.504,326.890
520,Electronic Arts,235.194,402.449
521,Electronic Arts,260.137,384.918
522,Electronic Arts,239.007,389.428
523,Electronic Arts,230.175,284.399
524,Electronic Arts,246.186,293.863
525,Electronic Arts,247.457,338.379
526,Electronic Arts,226.726,330.480
527,Electronic Arts,277.591,372.803
528,Electronic Arts,237.362,307.289
529,Electronic Arts,163.100,314.189
530,Electronic Arts,193.885,357.317
531,Electronic Arts,198.009,338.609
532,Electronic Arts,148.647,338.956
533,Electronic Arts,197.991,285.863
534,Electronic Arts,201.852,354.217
535,Electronic Arts,198.350,335.733
536,Electronic Arts,199.548,397.887
537,Electronic Arts,215.934,323.203
538,Electronic Arts,184.315,325.449
539,Electronic Arts,264.303,287.125
540,Electronic Arts,268.475,329.028
541,Electronic Arts,219.732,322.241
542,Electronic Arts,182.573,294.805
543,Electronic Arts,273.863,374.326
544,Electronic Arts,253.286,366.099
545,Electronic Arts,226.562,398.791
546,Electronic Arts,210.083,359.872
547,Electronic Arts,208.904,307.192
548,Electronic Arts,171.493,355.454
549,Electronic Arts,199.925,356.753
550,Electronic Arts,188.576,362.135
551,Electronic Arts,177.515,288.942
552,Electronic Arts,204.258,302.325
553,Electronic Arts,221.392,281.524
554,Electronic Arts,151.228,317.682
555,Electronic Arts,235.553,368.683
556,Electronic Arts,272.385,370.307
557,Electronic Arts,251.241,318.776
558,Electronic Arts,216.124,292.970
559,Electronic Arts,258.432,357.661
560,Electronic Arts,193.543,361.577
561,Electronic Arts,272.087,317.760
562,Electronic Arts,228.260,392.492
563,Electronic Arts,230.976,322.951
564,Electronic Arts,157.522,335.692
565,Electronic Arts,269.673,325.217
566,Electronic Arts,258.981,306.175
567,Electronic Arts,248.653,312.233
568,Electronic Arts,226.490,288.411
569,Electronic Arts,182.029,339.102
570,Electronic Arts,276.989,319.336
571,Electronic Arts,180.569,353.464
572,Electronic Arts,229.869,308.002
573,Electronic Arts,208.086,340.369
574,Electronic Arts,214.216,295.177
575,Electronic Arts,179.166,300.951
576,Electronic Arts,209.594,356.513
577,Electronic Arts,244.502,273.244
578,Electronic Arts,208.981,316.804
579,Electronic Arts,237.599,395.572
580,Electronic Arts,158.322,371.227
581,Electronic Arts,243.192,279.059
582,Electronic Arts,265.224,325.975
583,Electronic Arts,224.983,295.946
584,Electronic Arts,183.761,354.137
585,Electronic Arts,284.446,357.419
586,Electronic Arts,165.575,362.853
587,Electronic Arts,212.664,319.158
588,Electronic Arts,232.048,346.119
589,Electronic Arts,158.609,314.912
590,Electronic Arts,184.436,283.463
591,Electronic Arts,222.103,270.380
592,Electronic Arts,232.144,295.054
593,Electronic Arts,240.387,401.228
594,Electronic Arts,232.345,300.942
595,Electronic Arts,232.597,367.439
596,Electronic Arts,267.688,371.292
597,Electronic Arts,278.626,311.422
598,Electronic Arts,186.087,316.283
599,Electronic Arts,190.711,367.471
600,Electronic Arts,158.472,310.770
601,Electronic Arts,221.726,318.747
602,Electronic Arts,174.277,384.476
603,Electronic Arts,236.331,314.888
604,Electronic Arts,179.109,365.623
605,Electronic Arts,217.625,273.771
606,Electronic Arts,183.220,275.738
607,Electronic Arts,193.676,353.675
608,Electronic Arts,249.306,380.433
609,Electronic Arts,238.366,378.692
610,Electronic Arts,258.064,313.580
611,Electronic Arts,195.666,273.644
612,Electronic Arts,219.809,304.771
613,Electronic Arts,275.550,337.148
614,Electronic Arts,284.683,322.483
615,Electronic Arts,197.813,350.400
616,Electronic Arts,166.457,380.871
617,Electronic Arts,250.669,343.411
618,Electronic Arts,167.986,382.982
619,Electronic Arts,213.330,386.453
620,Electronic Arts,208.483,297.167
621,Electronic Arts,182.786,392.236
622,Electronic Arts,234.263,395.188
623,Electronic Arts,242.933,373.509
624,Electronic Arts,265.503,347.570
625,Electronic Arts,176.904,341.255
626,Electronic Arts,188.197,293.241
627,Electronic Arts,273.044,311.145
628,Electronic Arts,254.707,313.393
629,Electronic Arts,268.342,334.097
630,Electronic Arts,202.882,327.860
631,Electronic Arts,258.321,329.192
632,Electronic Arts,248.860,327.426
633,Electronic Arts,232.450,297.870
634,Electronic Arts,185.034,279.014
635,Electronic Arts,192.831,399.533
636,Electronic Arts,221.970,346.560
637,Electronic Arts,229.584,299.684
638,Electronic Arts,279.302,306.587
639,Electronic Arts,271.554,346.341
640,Electronic Arts,209.997,294.213
641,Electronic Arts,265.963,381.733
642,Electronic Arts,229.454,333.897
643,Electronic Arts,207.249,305.235
644,Electronic Arts,198.291,386.588
645,Electronic Arts,229.841,313.835
646,Electronic Arts,153.426,350.281
647,Electronic Arts,179.155,386.496
648,Electronic Arts,201.607,321.843
649,Electronic Arts,177.925,389.034
650,Electronic Arts,275.850,342.247
651,Electronic Arts,262.781,294.967
652,Electronic Arts,246.612,320.268
653,Electronic Arts,183.869,322.369
654,Electronic Arts,274.058,367.224
655,Electronic Arts,194.117,326.635
656,Electronic Arts,212.763,393.305
657,Electronic Arts,243.059,326.253
658,Electronic Arts,187.996,287.691
659,Electronic Arts,174.338,380.114
660,Electronic Arts,238.117,341.095
661,Electronic Arts,266.756,306.007
662,Electronic Arts,246.191,399.299
663,Electronic Arts,179.447,287.170
664,Electronic Arts,187.890,351.914
665,Electronic Arts,223.421,400.876
666,Electronic Arts,181.325,320.588
667,Electronic Arts,184.675,368.122
668,Electronic Arts,264.836,352.231
669,Electronic Arts,269.359,331.667
670,Electronic Arts,161.058,328.891
671,Electronic Arts,247.237,323.182
672,Electronic Arts,206.649,365.197
673,Electronic Arts,278.935,369.909
674,Electronic Arts,220.227,369.168
675,Electronic Arts,226.419,389.983
676,Electronic Arts,165.285,368.729
677,Electronic Arts,170.016,291.895
678,Electronic Arts,182.939,333.455
679,Electronic Arts,202.973,294.433
680,Electronic Arts,178.360,339.356
681,Electronic Arts,248.979,356.458
682,Electronic Arts,182.906,395.507
683,Electronic Arts,188.932,290.560
684,Electronic Arts,252.413,361.351
685,Electronic Arts,233.809,321.704
686,Electronic Arts,236.649,373.119
687,Electronic Arts,267.709,303.352
688,Electronic Arts,275.180,371.646
689,Electronic Arts,243.348,321.134
690,Electronic Arts,240.342,269.378
691,Electronic Arts,178.565,326.195
692,Electronic Arts,174.799,281.337
693,Electronic Arts,223.717,268.021
694,Electronic Arts,251.682,275.002
695,Electronic Arts,155.463,339.004
696,Electronic Arts,185.236,309.270
697,Electronic Arts,187.160,355.307
698,Electronic Arts,265.927,295.555
699,Electronic Arts,263.301,282.051
700,Electronic Arts,287.611,331.921
701,Electronic Arts,214.810,371.817
702,Electronic Arts,260.439,368.494
703,Electronic Arts,267.325,360.398
704,Electronic Arts,224.368,305.758
705,Electronic Arts,226.939,333.859
706,Electronic Arts,222.258,297.304
707,Electronic Arts,244.704,318.182
708,Electronic Arts,165.967,356.403
709,Electronic Arts,220.336,353.625
710,Electronic Arts,224.026,312.565
711,Electronic Arts,160.059,321.519
712,Electronic Arts,218.846,299.005
713,Electronic Arts,207.229,370.656
714,Electronic Arts,203.979,268.647
715,Electronic Arts,203.569,386.387
716,Electronic Arts,167.083,292.466
717,Electronic Arts,240.176,291.203
718,Electronic Arts,206.344,271.783
719,Electronic Arts,160.037,373.900
720,Electronic Arts,256.940,281.694
721,Electronic Arts,169.431,367.287
722,Electronic Arts,283.839,327.529
723,Electronic Arts,232.381,328.167
724,Electronic Arts,197.080,328.521
725,Electronic Arts,181.716,344.846
726,Electronic Arts,234.018,391.278
727,Electronic Arts,212.887,334.765
728,Electronic Arts,167.836,340.275
729,Electronic Arts,228.995,373.530
730,Electronic Arts,175.314,297.227
731,Electronic Arts,269.228,379.942
732,Electronic Arts,159.987,339.742
733,Electronic Arts,185.014,342.457
734,Electronic Arts,245.650,305.484
735,Electronic Arts,287.929,335.443
736,Electronic Arts,263.254,389.748
737,Electronic Arts,216.165,287.970
738,Electronic Arts,197.024,344.564
739,Electronic Arts,208.301,321.010
740,Electronic Arts,159.231,352.626
741,Electronic Arts,223.039,394.643
742,Electronic Arts,187.752,325.251
743,Electronic Arts,226.883,318.365
744,Electronic Arts,174.783,293.752
745,Electronic Arts,230.538,394.825
746,Electronic Arts,254.150,327.866
747,Electronic Arts,279.444,354.386
748,Electronic Arts,194.706,282.749
749,Electronic Arts,235.787,305.211
750,Electronic Arts,166.334,309.604
751,Electronic Arts,255.215,373.458
752,Electronic Arts,263.673,330.146
753,Electronic Arts,232.182,334.892
754,Electronic Arts,225.309,344.304
755,Electronic Arts,248.505,376.128
756,Electronic Arts,235.556,379.624
757,Electronic Arts,199.991,332.557
758,Electronic Arts,166.768,360.089
759,Electronic Arts,169.723,332.272
760,Electronic Arts,205.072,348.027
761,Electronic Arts,193.113,305.097
762,Electronic Arts,270.050,369.102
763,Electronic Arts,205.167,274.402
764,Electronic Arts,274.292,351.775
765,Electronic Arts,255.339,362.397
766,Electronic Arts,242.411,323.693
767,Electronic Arts,234.345,357.956
768,Electronic Arts,176.329,381.889
769,Electronic Arts,204.852,277.463
770,Electronic Arts,163.746,294.017
771,Electronic Arts,239.747,353.213
772,Electronic Arts,180.622,297.282
773,Electronic Arts,280.932,313.252
774,Electronic Arts,224.809,378.942
775,Electronic Arts,220.400,365.057
